x_position,y_position,z_position,x_velocity,y_velocity,z_velocity,Reward,time_stamp,vehicle_name
15.093820571899414,-3.02101993560791,-30.15064811706543,2.3389999866485596,-0.4683346450328827,-3.451047897338867,0.0,1647773268772914983,Drone0
15.477482795715332,-9.276126861572266,-30.924537658691406,-1.0649950504302979,-2.105315923690796,-1.0470192432403564,-100.90720422281558,1647773271416574615,Drone0
10.44088077545166,-8.263687133789062,-30.782121658325195,-2.2551541328430176,-0.10211922228336334,-0.35719436407089233,-1.171241739212903,1647773281848892905,Drone0
10.714885711669922,-8.260416030883789,-30.739078521728516,0.12182553112506866,-0.009911594912409782,0.0014093245845288038,-0.9633513243809729,1647773288238412291,Drone0
16.44878387451172,-8.245851516723633,-30.733835220336914,2.1681079864501953,-0.0002818148641381413,-0.3995256721973419,-1.055431551371597,1647773297992555157,Drone0
16.0598201751709,-2.684999465942383,-30.65775489807129,0.07431767880916595,2.2477641105651855,-0.3626408874988556,-11.019797958766892,1647773307524430541,Drone0
21.618654251098633,-3.0022494792938232,-30.59306526184082,2.2334280014038086,0.085943803191185,-0.3873073160648346,-20.87417232503726,1647773317225358753,Drone0
15.849217414855957,-3.004272222518921,-30.519521713256836,-2.2913641929626465,-0.013027728535234928,-0.33937522768974304,-30.900894094365526,1647773326512331481,Drone0
16.081022262573242,-3.00770902633667,-30.481264114379883,0.11315177381038666,-0.012852199375629425,0.002245853655040264,-40.88480852331162,1647773332778177544,Drone0
16.179752349853516,2.5485002994537354,-30.464229583740234,-0.004130065441131592,2.237057685852051,-0.36923274397850037,-50.88929794549421,1647773342285300722,Drone0
16.175783157348633,2.2630765438079834,-24.636627197265625,0.010416663251817226,0.07396771758794785,2.931157112121582,-60.91496343401061,1647773350124515841,Drone0
16.174339294433594,2.253444194793701,-30.886123657226562,0.0004242343711666763,0.001900036702863872,-3.0849802494049072,-71.46220521533644,1647773357761801021,Drone0
16.172975540161133,7.827672958374023,-30.404619216918945,-0.0010484890080988407,2.2162508964538574,-0.37955066561698914,-180.90756886673208,1647773367259045982,Drone0
10.667564392089844,7.493387699127197,-30.326007843017578,-2.3038971424102783,0.07300640642642975,-0.35286062955856323,-192.1776618507208,1647773376727563360,Drone0
10.909442901611328,7.48033332824707,-30.28537940979004,0.114658422768116,-0.018558956682682037,0.0021917258854955435,-202.26712606395657,1647773383004300156,Drone0
11.006959915161133,7.481588840484619,-36.02066421508789,-0.0011888396693393588,-0.0009343109559267759,-3.121556520462036,-212.45646311379068,1647773390711322436,Drone0
11.008485794067383,1.936386227607727,-35.55500411987305,0.000767561374232173,-2.165701389312744,-0.31839871406555176,-121.14236209304394,1647773400479214879,Drone0
16.61105728149414,2.195920467376709,-35.5128288269043,2.098106622695923,-0.04719331115484238,-0.35404470562934875,-131.18909430322316,1647773410044090230,Drone0
16.299293518066406,2.208289623260498,-35.46584701538086,-0.108152836561203,0.017839739099144936,0.002126332838088274,-141.2607299311591,1647773416263220152,Drone0
21.752782821655273,2.20719838142395,-35.44955825805664,2.171308755874634,0.0019473698921501637,-0.3192533850669861,-151.26508385429418,1647773425845772058,Drone0
16.015918731689453,2.217129707336426,-35.39529037475586,-2.191601276397705,-0.016239861026406288,-0.30773743987083435,-161.25947758538243,1647773435264388047,Drone0
16.245534896850586,-3.2957167625427246,-35.343936920166016,-0.03898320347070694,-2.1639325618743896,-0.3339194655418396,-171.2250764072738,1647773444720220064,Drone0
10.708547592163086,-3.0049149990081787,-35.283050537109375,-2.1815152168273926,-0.06636379659175873,-0.33081457018852234,-181.25771279019526,1647773454380225148,Drone0
16.499637603759766,-3.0046677589416504,-35.232173919677734,2.153733015060425,0.009492752142250538,-0.33208903670310974,-191.25572675257757,1647773463889855366,Drone0
16.237838745117188,-3.003495216369629,-40.97114181518555,0.06060575321316719,-0.006199878174811602,-3.1905040740966797,-201.2497348545849,1647773471520373990,Drone0
16.23399543762207,-3.0031521320343018,-46.227203369140625,0.0013132374733686447,-0.00042519252747297287,-3.0838963985443115,-211.89727774958138,1647773479139774174,Drone0
16.23519515991211,-8.457362174987793,-45.73660659790039,0.0004772867832798511,-2.066784143447876,-0.23029448091983795,-322.83628595592984,1647773489081866116,Drone0
10.751134872436523,-8.250818252563477,-45.6962776184082,-2.0143284797668457,-0.04260438308119774,-0.27924028038978577,-232.40905144019848,1647773498934813358,Drone0
11.00317668914795,-8.248456001281738,-39.90390396118164,-0.06423285603523254,0.004773053340613842,3.144296407699585,-242.4946982597672,1647773506754442502,Drone0
5.528985977172852,-8.250060081481934,-40.343048095703125,-2.1238741874694824,-0.00024928516359068453,-0.2766648232936859,-251.62172475819509,1647773516542036647,Drone0
5.737396240234375,-8.252307891845703,-40.313743591308594,0.09969836473464966,-0.00844493042677641,0.0023180395364761353,-261.8928196777521,1647773522738645688,Drone0
