x_position,y_position,z_position,x_velocity,y_velocity,z_velocity,Reward,time_stamp,vehicle_name
15.18632698059082,-3.0525357723236084,-6.779299736022949,4.350229740142822,-0.8637568950653076,-0.6215924620628357,0,1646094134931892955,Drone0
19.683462142944336,-3.9685935974121094,-5.922302722930908,0.8633930683135986,-0.17648036777973175,-0.7929045557975769,0,1646094136993487591,Drone0
18.974853515625,-4.1021270751953125,-6.773618221282959,-0.6016471982002258,-0.05719730257987976,0.04917767271399498,0,1646094138678713857,Drone0
18.443981170654297,-4.152977466583252,-9.03796100616455,-0.27589911222457886,-0.026404226198792458,0.34065669775009155,0,1646094140364047206,Drone0
18.13105583190918,-2.811122417449951,-8.028602600097656,-0.11330889165401459,0.8446720242500305,-0.24765831232070923,0,1646094142049081287,Drone0
18.03461265563965,-3.4245481491088867,-8.345186233520508,-0.03843342885375023,-0.5669828057289124,-0.016775736585259438,0,1646094143734225451,Drone0
17.999649047851562,-3.9510035514831543,-8.26829719543457,-0.013673457317054272,-0.20466415584087372,0.01796599105000496,0,1646094145414462157,Drone0
17.987546920776367,-4.132615566253662,-6.011092185974121,-0.0030552437528967857,-0.045778676867485046,-0.8243314027786255,0,1646094147120819231,Drone0
19.381479263305664,-4.164244651794434,-7.116085052490234,0.9068920612335205,-0.013418181799352169,0.04288167506456375,0,1646094148804043078,Drone0
20.27205467224121,-4.17697286605835,-4.766110897064209,0.22664359211921692,-0.003118271706625819,-0.8060066103935242,0,1646094150477411550,Drone0
21.822301864624023,-4.178719520568848,-5.964698314666748,0.9959279894828796,-0.0005225923378020525,0.05131145939230919,0,1646094152151765116,Drone0
22.740766525268555,-5.555983066558838,-6.0324554443359375,0.35139358043670654,-0.8712647557258606,-0.1235988587141037,0,1646094153831370267,Drone0
23.033193588256836,-7.703945159912109,-6.267726421356201,0.10632480680942535,-1.149263858795166,-0.1845695674419403,0,1646094155534216483,Drone0
23.121578216552734,-10.157328605651855,-6.563892841339111,0.030316032469272614,-1.2845861911773682,-0.22878213226795197,0,1646094157208539183,Drone0
24.51932144165039,-11.358283042907715,-6.868494510650635,0.8795391917228699,-0.4646085798740387,-0.12146062403917313,0,1646094158887588851,Drone0
25.383281707763672,-11.80815315246582,-4.688042163848877,0.22912804782390594,-0.11817104369401932,-0.8077794909477234,0,1646094160555292859,Drone0
25.54293441772461,-13.287694931030273,-5.830224990844727,0.07014594227075577,-0.946531355381012,0.044537536799907684,0,1646094162238790105,Drone0
24.23386573791504,-14.150740623474121,-5.902332782745361,-0.8514321446418762,-0.33463823795318604,-0.11583860963582993,0,1646094163915983692,Drone0
23.545209884643555,-14.412739753723145,-8.311545372009277,-0.3508940637111664,-0.13381536304950714,0.19013354182243347,0,1646094165626213782,Drone0
24.524431228637695,-14.565254211425781,-7.480221748352051,0.7190974950790405,-0.05795746669173241,-0.15859125554561615,0,1646094167314614155,Drone0
26.55890655517578,-14.620880126953125,-7.7667083740234375,1.128605604171753,-0.02335454151034355,-0.16952982544898987,0,1646094168995157337,Drone0
27.619489669799805,-14.647555351257324,-5.610109806060791,0.2817820906639099,-0.007890225388109684,-0.7983705401420593,0,1646094170681475762,Drone0
29.210908889770508,-14.65522575378418,-6.733946800231934,1.004122257232666,-0.004663006402552128,0.022287782281637192,0,1646094172365366835,Drone0
31.473777770996094,-14.664228439331055,-6.839444637298584,1.1923389434814453,-0.0051123942248523235,-0.211483895778656,0,1646094174073306447,Drone0
32.56193161010742,-16.05387306213379,-7.126998424530029,0.4135259985923767,-0.8705912232398987,-0.11372186988592148,0,1646094175760520848,Drone0
32.94832229614258,-16.90765953063965,-4.94474458694458,0.09691298753023148,-0.21805526316165924,-0.8319160342216492,0,1646094177440763659,Drone0
33.008087158203125,-18.45661163330078,-6.0714216232299805,0.021713873371481895,-0.9800460338592529,0.03015553578734398,0,1646094179125211584,Drone0
33.01239013671875,-19.29963493347168,-8.318206787109375,0.0028574534226208925,-0.43016910552978516,0.3096115291118622,0,1646094180821763827,Drone0
33.012088775634766,-19.7858943939209,-9.23287296295166,-0.00041244665044359863,-0.22176355123519897,0.40951454639434814,0,1646094182501008881,Drone0
33.007720947265625,-21.354633331298828,-9.009230613708496,-0.0062141637317836285,-0.9621092677116394,-0.1474732905626297,0,1646094184200650864,Drone0
32.98927307128906,-22.220592498779297,-11.47766399383545,-0.009060368873178959,-0.44710275530815125,0.18999971449375153,0,1646094185884503776,Drone0
32.975189208984375,-22.759389877319336,-7.952877998352051,-0.004977397155016661,-0.1408071368932724,-0.19152402877807617,0,1646094187563875790,Drone0
32.96884536743164,-22.81990623474121,-9.076234817504883,-0.0025883899070322514,-0.028144754469394684,0.25935429334640503,0,1646094189244972539,Drone0
32.96527862548828,-24.22756004333496,-8.981821060180664,-0.006154664326459169,-0.8829389810562134,-0.11731302738189697,0,1646094190923532811,Drone0
31.567214965820312,-24.955121994018555,-9.189689636230469,-0.8791673183441162,-0.2666747272014618,-0.10779687762260437,0,1646094192639789466,Drone0
29.353069305419922,-25.182464599609375,-9.429262161254883,-1.180001139640808,-0.07528267055749893,-0.19596482813358307,0,1646094194317436450,Drone0
29.674819946289062,-25.21465301513672,-9.654890060424805,0.4657457172870636,-0.021173834800720215,-0.0036633566487580538,0,1646094196000626066,Drone0
30.079259872436523,-25.246667861938477,-11.996621131896973,0.21045848727226257,-0.015873463824391365,0.2767992615699768,0,1646094197687349538,Drone0
28.94873809814453,-25.266664505004883,-11.098027229309082,-0.7925981283187866,0.0007620399119332433,-0.19358310103416443,0,1646094199358100902,Drone0
29.60377311706543,-25.245824813842773,-11.371417045593262,0.5935268998146057,0.00023596231767442077,-0.023832276463508606,0,1646094201040591883,Drone0
30.111774444580078,-25.263219833374023,-11.295504570007324,0.19255200028419495,-0.007373116444796324,0.018781214952468872,0,1646094202754204148,Drone0
30.294973373413086,-25.27431869506836,-9.035679817199707,0.047329798340797424,-0.0037501491606235504,-0.8239136934280396,0,1646094204429662408,Drone0
30.33188247680664,-25.279094696044922,-7.927259922027588,0.012795713730156422,-0.0016515913885086775,-0.3060149550437927,0,1646094206114326673,Drone0
30.34388542175293,-25.281091690063477,-6.055368900299072,0.0034095461014658213,-0.0005537013057619333,-0.702068030834198,0,1646094207791125329,Drone0
29.424518585205078,-25.26180076599121,-6.857601642608643,0.07871374487876892,0.07253463566303253,0.13567174971103668,0,1646094209481350385,Drone0
29.625587463378906,-25.1741886138916,-6.658638954162598,0.06782474368810654,0.03025570511817932,0.016516663134098053,0,1646094211198196907,Drone0
29.415634155273438,-25.1330509185791,-6.7360124588012695,-0.00704316096380353,0.058763209730386734,0.06049218028783798,0,1646094212874052136,Drone0
29.40338134765625,-25.084747314453125,-9.013200759887695,-0.004666340537369251,0.02699180506169796,0.3286066949367523,0,1646094214559379088,Drone0
28.029827117919922,-25.05289077758789,-7.922680854797363,-0.8605712056159973,0.02642732858657837,-0.26705223321914673,0,1646094216273572508,Drone0
27.235918045043945,-24.992191314697266,-8.055986404418945,-0.3144291937351227,0.026158969849348068,0.022669866681098938,0,1646094217952269811,Drone0
26.944040298461914,-24.955541610717773,-7.950109004974365,-0.11372511833906174,0.015164190903306007,0.020863516256213188,0,1646094219632413929,Drone0
26.85887908935547,-24.937793731689453,-10.281045913696289,-0.043718744069337845,0.008704368025064468,0.3099394738674164,0,1646094221351125584,Drone0
26.807668685913086,-24.926681518554688,-9.132589340209961,-0.019236845895648003,0.0044164108112454414,-0.08134781569242477,0,1646094223025667309,Drone0
26.79032325744629,-24.921859741210938,-9.124042510986328,-0.0068209064193069935,0.0019422612385824323,0.029188603162765503,0,1646094224706127300,Drone0
26.78499984741211,-24.888032913208008,-7.001718521118164,0.001842210884205997,0.14159426093101501,-0.678996741771698,0,1646094226386666791,Drone0
26.789794921875,-24.72137451171875,-10.250085830688477,0.002681104466319084,0.0822926014661789,-0.19188030064105988,0,1646094228066594488,Drone0
26.79779052734375,-23.248943328857422,-9.743221282958984,0.017147613689303398,0.930340588092804,-0.16683149337768555,0,1646094229772393357,Drone0
26.853368759155273,-21.004016876220703,-10.03331470489502,0.03837894648313522,1.1808263063430786,-0.18859873712062836,0,1646094231465775330,Drone0
26.934843063354492,-19.884708404541016,-10.0755033493042,0.035338640213012695,0.43426865339279175,0.001620052964426577,0,1646094233146437932,Drone0
26.987823486328125,-18.116973876953125,-10.220931053161621,0.036303043365478516,1.0237131118774414,-0.1434907615184784,0,1646094234829326888,Drone0
27.067276000976562,-15.791756629943848,-10.484077453613281,0.04875215142965317,1.238572359085083,-0.2111712545156479,0,1646094236509625768,Drone0
27.162296295166016,-14.604150772094727,-10.548672676086426,0.04162450507283211,0.466617614030838,-0.0007178257219493389,0,1646094238184713544,Drone0
27.224185943603516,-12.82766342163086,-10.693939208984375,0.04049675911664963,1.008762001991272,-0.13983353972434998,0,1646094239903004675,Drone0
25.929075241088867,-11.921345710754395,-10.922052383422852,-0.8571249842643738,0.36973467469215393,-0.1063358262181282,0,1646094241583145446,Drone0
26.530038833618164,-11.560498237609863,-11.107451438903809,0.5785582661628723,0.13305352628231049,-0.02828969433903694,0,1646094243259805334,Drone0
27.044113159179688,-11.469694137573242,-13.469151496887207,0.26955366134643555,0.049238961189985275,0.23090685904026031,0,1646094244935234736,Drone0
28.73722267150879,-11.419734001159668,-12.642695426940918,0.9997093677520752,0.0040251510217785835,-0.24773429334163666,0,1646094246607876862,Drone0
29.620586395263672,-11.458822250366211,-12.732851028442383,0.3315223753452301,-0.017149468883872032,0.016196399927139282,0,1646094248322760348,Drone0
29.934926986694336,-11.486295700073242,-10.460627555847168,0.08300932496786118,-0.009390639141201973,-0.8067143559455872,0,1646094249993130580,Drone0
29.98751449584961,-11.498120307922363,-14.089493751525879,0.029884841293096542,-0.005879668518900871,-0.3737148344516754,0,1646094251677409636,Drone0
30.02199935913086,-11.505513191223145,-13.764997482299805,0.013402974233031273,-0.0030088440980762243,0.008086733520030975,0,1646094253351601455,Drone0
30.034772872924805,-11.508827209472656,-11.518325805664062,0.0034380985889583826,-0.0009786717128008604,-0.8045597076416016,0,1646094255015767102,Drone0
31.43433380126953,-11.511103630065918,-12.62581729888916,0.9121174216270447,-0.014138942584395409,0.04673067107796669,0,1646094256692861783,Drone0
32.223079681396484,-11.562284469604492,-12.465838432312012,0.30223625898361206,-0.021472427994012833,0.005762752611190081,0,1646094258402049473,Drone0
